image_001.jpg,right_toe_off,565.68146,168.01912,-178.55833,544.0394,136.74121,-162.342,542.6709,136.00204,-162.1442,541.8679,135.01952,-162.30324,537.54126,139.33113,-244.69252,529.28107,139.43835,-244.67224,520.953,139.72418,-244.60461,507.71082,153.27524,4.365564,479.6729,161.45187,-369.51266,556.5615,206.06747,-105.016884,542.75665,207.84845,-212.78569,505.67834,376.99927,290.9623,412.59116,364.981,-523.5749,520.51807,645.23834,453.8883,407.62308,637.0374,-590.33203,580.9354,896.5824,382.0673,443.9102,913.5758,-599.4884,598.80975,957.5767,395.07578,427.6136,985.71497,-682.91534,599.95667,964.50494,318.0593,464.8546,987.939,-680.8902,587.4136,946.02136,345.70502,470.05933,966.8535,-597.0705,512.18567,892.1067,293.86163,441.1777,903.9788,-292.89832,554.6666,1242.5189,373.42584,440.10406,1289.5898,-311.54907,481.51013,1581.1394,526.87024,193.48093,1580.0673,-112.60215,425.0589,1628.0051,528.6804,122.485535,1596.4103,-105.94263,626.6655,1719.0964,386.30206,264.68762,1764.1102,-285.15244
image_002.jpg,right_toe_off,569.17084,162.62564,-209.4427,546.1591,131.36925,-195.65993,544.47815,130.92636,-195.4505,543.3731,130.23834,-195.6556,539.8491,133.71088,-281.1998,531.42004,133.89702,-281.1949,522.9164,134.2697,-281.1189,506.69565,150.05716,-27.2205,479.44727,156.97174,-415.79044,558.79517,202.05402,-134.6618,545.40594,203.4252,-246.57826,502.94406,373.48187,256.6326,409.43704,367.83353,-549.288,509.02927,637.72076,425.1116,404.03665,635.77625,-602.59564,555.0575,893.9653,361.5929,443.49448,912.46265,-611.257,568.66394,956.3037,367.32083,429.08987,985.35046,-698.19257,569.206,964.27893,293.50162,463.75552,986.7997,-701.5725,558.8716,945.05365,325.5575,468.0093,965.04034,-611.7001,508.3258,890.9315,295.79694,437.3183,907.1973,-294.87024,549.5879,1239.8624,380.42184,424.89908,1287.0883,-295.415,482.6531,1575.4739,535.401,192.12065,1583.0703,-110.535126,427.04123,1623.2148,537.0349,122.60311,1603.469,-105.6756,633.05615,1710.0538,389.22772,268.7232,1759.5864,-299.59875
image_003.jpg,right_toe_off,568.32855,162.57506,-180.57167,544.9029,131.9252,-168.59091,543.37964,131.6728,-168.36055,542.4177,131.18088,-168.60684,538.4089,133.74321,-249.32782,529.89056,133.75894,-249.31172,521.2848,133.95058,-249.19118,505.35532,151.64537,-14.092199,476.8513,156.99234,-377.08966,557.84875,202.40335,-110.40942,544.09216,203.03084,-215.12733,496.429,368.76514,256.3962,409.87994,366.16803,-512.4213,503.18185,638.04083,416.81415,409.12897,641.46204,-561.6076,555.72095,893.80023,368.6353,451.46045,915.1435,-549.0381,568.83295,955.94775,376.28442,436.5139,987.0958,-634.91486,569.82635,961.9977,308.53506,472.2346,986.6842,-630.65063,559.6815,943.5191,335.6924,475.6432,965.8424,-546.33,503.3341,885.9606,277.71408,433.0772,902.7112,-276.82874,556.4338,1232.1444,336.97656,440.1569,1286.5793,-277.252,481.63342,1575.7388,486.51617,184.89404,1578.9352,-76.70871,422.92435,1622.383,489.48856,109.92156,1596.9225,-68.909134,629.3803,1715.574,356.73343,263.9216,1760.9177,-229.30653
image_004.jpg,right_toe_off,564.8818,161.97556,-184.21677,541.9206,131.3653,-169.78918,540.3768,130.9909,-169.6301,539.4203,130.37367,-169.8094,535.76483,133.70538,-253.65567,527.49567,134.00397,-253.59987,519.1579,134.47592,-253.52867,504.38165,150.63708,-6.1840267,476.7951,157.37509,-385.17917,555.3732,201.5435,-111.252464,542.32153,202.99268,-220.56833,497.56024,373.79575,277.39084,411.04712,364.9715,-537.56384,502.0334,643.0026,437.22516,404.40558,638.81757,-601.39014,550.92523,896.0685,381.53046,446.33014,920.87463,-613.9651,564.97675,958.9137,398.31577,431.15295,996.8255,-710.2035,563.15674,964.43713,321.52228,468.79276,997.4859,-701.92065,552.7742,944.3733,347.17856,472.48413,975.1084,-610.22754,496.82516,891.1043,288.7851,429.75998,906.96564,-287.81927,552.3823,1238.2292,362.5864,452.89008,1293.3928,-303.63675,486.8845,1578.3058,512.93256,199.63153,1575.179,-100.80856,432.91806,1622.9547,514.9046,126.5558,1587.0137,-91.22248,625.9701,1721.6572,380.80527,271.2097,1765.0392,-248.90018
image_005.jpg,right_toe_off,567.03516,165.01184,-195.58461,543.3038,134.65268,-180.15817,541.39154,134.30037,-179.98761,540.0871,133.71106,-180.19148,537.8511,136.84628,-265.10428,529.72546,137.03957,-265.06543,521.5343,137.38306,-264.99197,502.58017,153.56232,-11.605042,477.57513,159.8164,-396.03204,555.57874,204.05577,-121.29734,543.54736,205.22621,-232.2205,491.69653,370.06558,264.4534,410.73068,368.3585,-538.9737,493.15497,639.98004,415.25806,404.60385,640.5095,-604.5098,532.3339,903.39307,358.44846,444.79666,926.81366,-603.8977,542.8096,966.32996,371.09848,429.78467,1002.26556,-697.34784,542.13165,973.2563,298.1695,465.07703,1003.23615,-691.15546,533.5321,953.1522,324.46555,467.72302,980.701,-600.5447,503.08627,881.161,288.9898,437.7461,901.87415,-288.1168,555.0937,1235.9785,357.79617,445.8005,1291.924,-301.8557,487.77588,1581.1919,497.24463,190.98793,1588.4982,-126.76404,433.2112,1626.327,499.13242,117.23389,1604.0638,-120.665955,632.3965,1725.219,362.2595,268.10382,1776.7843,-294.13852
image_006.jpg,right_toe_off,572.67395,170.018,-176.35931,549.17,136.88382,-157.3621,547.09143,135.85023,-157.2136,545.5893,134.57605,-157.44397,543.69403,139.83359,-245.47168,535.35095,139.90729,-245.41867,526.95245,140.12117,-245.36665,506.4016,150.81207,20.103678,482.4262,159.82384,-380.41437,560.00476,206.92297,-99.04726,547.86786,209.10382,-214.57529,486.74026,365.3682,316.78595,417.19202,360.44553,-559.4508,490.70047,638.9844,465.18414,411.5082,634.62054,-642.79,531.75104,903.3515,395.3778,451.01907,919.86383,-660.74,544.1101,966.2121,416.06613,437.44376,994.5012,-761.8274,544.8928,974.4658,336.50186,472.1944,997.0713,-747.1979,536.34186,954.5317,359.0994,473.25336,975.4872,-654.4445,500.72876,880.9514,308.66245,442.20633,900.55975,-307.6051,549.856,1235.0153,377.8477,446.0725,1289.2435,-329.9603,485.45004,1576.4518,532.8078,186.06203,1584.6836,-143.7248,431.578,1621.0204,535.36633,108.575134,1600.5691,-138.06786,629.4371,1717.9196,391.10815,270.17642,1770.9182,-323.96393
image_007.jpg,right_toe_off,566.19775,166.4638,-184.39426,543.6071,134.29138,-166.47118,541.78235,133.26508,-166.29709,540.5374,131.99078,-166.46805,537.89355,137.53355,-253.43843,529.78094,137.78795,-253.39534,521.58734,138.21648,-253.34744,505.35013,149.33458,8.257641,480.16977,159.28214,-386.42255,556.4178,203.92834,-108.14771,543.7952,206.51785,-221.81078,501.11557,371.48187,318.03564,412.189,363.8328,-567.2376,513.3262,642.2755,477.50327,400.67242,639.49884,-644.73315,567.79486,898.0555,396.6289,437.9774,918.5035,-661.00635,584.4304,959.3025,414.9049,423.10458,991.2592,-756.4441,586.89246,967.8539,331.65607,460.27777,993.6535,-747.501,575.7006,948.80646,357.79337,463.80817,972.2214,-656.90326,507.97156,889.6588,312.82233,439.87527,905.2165,-311.76044,547.36206,1244.0261,388.97705,442.03943,1294.2609,-344.25912,476.46384,1584.1989,551.2386,188.67828,1584.54,-143.25252,422.54462,1630.5613,552.62103,115.19577,1599.6013,-136.45842,616.89417,1724.6273,398.4906,260.47855,1772.8135,-323.18713
image_008.jpg,right_toe_off,564.8985,173.69356,-188.3777,542.49896,140.03717,-174.2719,540.76556,139.06488,-174.07765,539.61176,137.84677,-174.2618,536.62634,142.91937,-258.2222,528.3035,142.9898,-258.19672,519.9219,143.23683,-258.11716,503.05377,154.41205,-10.930991,476.94357,163.54053,-390.70438,554.028,211.17566,-115.512726,540.89124,213.25682,-224.87682,498.11783,376.59692,273.09125,403.57318,367.9921,-540.6973,510.9297,646.79126,434.37225,394.59692,644.89496,-603.6159,569.99805,897.3615,365.92874,437.07977,920.7204,-617.79846,587.1895,958.69055,376.71436,423.57825,993.8878,-705.37756,588.799,964.8889,300.13318,460.5849,994.68896,-703.6841,576.6663,945.9819,329.67267,464.8868,972.99316,-616.14636,507.56644,891.54724,292.21594,436.7497,907.3522,-291.197,551.6311,1239.0305,370.67627,432.81903,1296.0839,-297.40646,479.2851,1575.2456,528.24243,182.11528,1588.4482,-104.15202,422.89804,1620.1348,530.4727,108.38642,1604.1708,-97.71959,622.4585,1717.2183,385.88254,260.2512,1775.117,-282.57123
image_009.jpg,right_toe_off,574.1057,176.53003,-179.25798,552.06165,142.52792,-162.65948,550.1922,141.3429,-162.52615,548.9539,139.91284,-162.64784,546.2363,145.48479,-246.79295,537.9266,145.41624,-246.75922,529.5894,145.4936,-246.72443,511.87683,154.60207,2.1104455,485.7915,163.85107,-379.67966,561.8525,213.41795,-107.31071,549.5601,215.55467,-217.33339,509.85492,376.19058,287.2656,405.9298,364.79987,-533.7847,525.6861,649.42834,458.90143,390.50635,641.26056,-606.7195,586.2591,897.4916,398.62814,430.2734,920.3428,-651.7646,605.4809,956.27936,420.93497,415.7079,993.3825,-745.8102,605.6734,963.69037,340.54758,453.54764,995.9232,-739.2736,592.48114,944.5706,363.69946,458.50223,973.7061,-648.37604,516.7783,880.68427,291.02982,439.64047,894.0126,-290.18628,556.67487,1245.0815,365.83575,452.3534,1287.8535,-326.55814,491.88913,1586.7087,507.9873,189.45149,1576.556,-137.50414,438.99286,1631.1427,509.73706,114.80712,1587.6837,-129.29196,630.6921,1735.1134,365.26025,261.0199,1776.9672,-296.8352
image_010.jpg,right_toe_off,579.6828,172.69083,-172.25175,555.9058,138.50435,-158.18404,553.7736,137.37933,-158.03261,552.26514,136.02252,-158.22508,550.6032,141.22919,-242.68166,542.24634,141.02783,-242.6416,533.85205,140.97267,-242.50954,512.9312,150.68802,3.7447534,488.27713,159.39526,-376.97427,566.6111,209.08601,-100.1443,554.4624,210.79135,-209.83662,506.48996,366.9605,281.58722,411.04825,358.53555,-521.3848,517.8273,640.3489,443.59634,396.5134,634.1962,-587.52576,574.4449,898.4495,387.9332,435.78174,918.0512,-615.1103,590.55206,959.839,402.68503,420.16074,991.7364,-705.52997,590.9993,967.0557,330.5151,457.7459,994.6033,-698.23865,579.67883,946.78253,354.32315,461.7158,972.1025,-611.47345,517.4013,875.5605,288.20178,444,890.60834,-287.35315,558.8459,1238.8649,345.47418,442.4632,1282.8215,-306.74515,492.61655,1589.0461,473.61642,178.38766,1590.3982,-139.00516,435.76746,1635.8124,475.0733,99.079666,1607.9589,-133.74435,645.7596,1733.4946,339.2074,266.14185,1784.4243,-302.35944
